122.962,122.962,122.962,122.96,122.936,122.663,119.611,93.0222,26.1778,2.82869,0.251534,
584.572,584.571,584.567,584.52,583.978,577.828,515.464,230.141,31.2763,2.86258,0.250321,
137218,137199,136972,134425,110759,36646.9,4218.95,377.888,32.98,2.87171,0.250001,
46.3771,46.3771,46.377,46.3767,46.3734,46.335,45.8986,41.4173,19.5225,2.76034,0.254109,
13244.3,13244.2,13242,13217.8,12945.9,10470.9,3276.26,368.416,32.9082,2.87134,0.250014,
17358.2,17357.9,17354.3,17312.7,16849.1,12885.2,3480.25,370.855,32.927,2.87144,0.250011,
22632.6,22632.1,22625.9,22555.3,21774.7,15580.4,3650.79,372.706,32.9411,2.87151,0.250008,
170638,170607,170257,166338,131555,38669.5,4244.51,378.092,32.9815,2.87171,0.250001,
27521.6,27520.8,27511.7,27407.4,26263.3,17751.2,3758.46,373.796,32.9494,2.87155,0.250007,
757.601,757.601,757.594,757.515,756.605,746.308,645.415,252.813,31.6513,2.86467,0.250248,
1.11712e+06,1.11581e+06,1.10101e+06,955445,379339,47858.2,4335.86,378.801,32.9868,2.87174,0.25,
2.68022e+08,2.09216e+08,5.94314e+07,6.44319e+06,573154,49990.9,4352.68,378.929,32.9877,2.87175,0.25,
8828.22,8828.14,8827.2,8816.43,8694.6,7503.52,2915.56,363.373,32.8686,2.87114,0.250021,
50132.4,50129.8,50099.5,49754.6,46108.1,25033.4,4005.09,376.094,32.9667,2.87164,0.250004,
23197.7,23197.1,23190.6,23116.5,22297.2,15846.2,3665.19,372.855,32.9423,2.87151,0.250008,
6182.67,6182.63,6182.17,6176.89,6116.84,5502.39,2554.64,357.101,32.8179,2.87088,0.25003,
30109.5,30108.5,30097.6,29972.8,28609.8,18793,3803.09,374.232,32.9527,2.87157,0.250006,
694302,693797,688046,628233,314337,46641.4,4325.64,378.723,32.9862,2.87174,0.25,
9050.38,9050.29,9049.31,9037.99,8910,7663.4,2939.39,363.74,32.8715,2.87115,0.250021,
11135,11134.8,11133.3,11116.2,10923.2,9107.03,3129.63,366.49,32.8932,2.87126,0.250017,
325947,325835,324561,310611,207944,43350.4,4295.4,378.49,32.9845,2.87173,0.250001,
85272.3,85264.7,85177.2,84185,74249.4,31519.1,4141.4,377.257,32.9753,2.87168,0.250002,
40184.1,40182.4,40163,39941,37556.7,22279.2,3927.43,375.399,32.9615,2.87161,0.250005,
17315.5,17315.2,17311.6,17270.2,16808.8,12861.7,3478.53,370.835,32.9269,2.87144,0.250011,
3.63486e+06,3.62106e+06,3.46971e+06,2.3442e+06,496003,49321.8,4347.55,378.89,32.9874,2.87174,0.25,
1122.24,1122.24,1122.23,1122.05,1120.06,1097.63,892.373,283.468,32.0735,2.86696,0.250167,
4.96706,4.96706,4.96706,4.96706,4.96703,4.96667,4.96254,4.9156,4.43385,2.08576,0.294462,
592557,592189,587994,543752,291664,46109.6,4321.02,378.688,32.9859,2.87174,0.25,
96044.9,96035.3,95924.3,94667.7,82285.7,32882.3,4164.08,377.444,32.9767,2.87169,0.250002,
592.021,592.02,592.016,591.968,591.412,585.104,521.245,231.284,31.2967,2.86269,0.250317,
166535,166506,166173,162438,129103,38454.8,4241.91,378.071,32.9814,2.87171,0.250001,
154514,154489,154202,150981,121760,37776.2,4233.52,378.005,32.9809,2.87171,0.250001,
120502,120487,120312,118342,99605.4,35337.7,4201.04,377.744,32.9789,2.8717,0.250002,
853272,852510,843844,755612,343294,47232.5,4330.67,378.761,32.9865,2.87174,0.25,
10364.8,10364.7,10363.4,10348.6,10181.1,8585.29,3065.62,365.598,32.8862,2.87123,0.250018,
1444.26,1444.26,1444.24,1443.95,1440.64,1403.74,1084.63,300.338,32.2729,2.86803,0.25013,
3.29447e+07,3.18445e+07,2.30155e+07,5.49978e+06,564539,49924.5,4352.18,378.925,32.9877,2.87175,0.25,
1.16109e+06,1.15968e+06,1.1437e+06,987431,384282,47936,4336.5,378.806,32.9868,2.87174,0.25,
11426.4,11426.3,11424.7,11406.7,11203.6,9301.06,3152.23,366.797,32.8956,2.87128,0.250016,
78528.8,78522.3,78448.1,77605.7,69083.9,30549.4,4124.21,377.114,32.9743,2.87168,0.250002,
143645,143624,143376,140587,114908,37090.1,4224.76,377.935,32.9804,2.87171,0.250001,
19877.6,19877.2,19872.4,19817.9,19212.7,14223.4,3570.97,371.859,32.9347,2.87148,0.250009,
2.70301e+07,2.6285e+07,1.99637e+07,5.30596e+06,562430,49907.9,4352.05,378.924,32.9877,2.87175,0.25,
32572,32570.9,32558.2,32412.1,30824.1,19723.7,3839.75,374.583,32.9553,2.87158,0.250006,
4.89511e+09,7.98094e+08,7.51916e+07,6.59301e+06,574314,49999.7,4352.75,378.929,32.9877,2.87175,0.25,
67028.9,67024.2,66970.2,66355.2,60024.4,28638.1,4087.39,376.805,32.972,2.87167,0.250003,
25442.4,25441.8,25434,25344.8,24363.3,16862.4,3716.99,373.383,32.9463,2.87153,0.250007,
4776.45,4776.42,4776.15,4772.99,4737.06,4360.03,2277.63,351.145,32.7682,2.87062,0.250039,
122063,122048,121868,119847,100670,35470.8,4202.91,377.76,32.9791,2.8717,0.250002,
95660.5,95650.9,95540.8,94294.2,82003.3,32837.1,4163.36,377.438,32.9767,2.87169,0.250002,
540416,540110,536618,499526,278441,45766,4317.98,378.664,32.9857,2.87174,0.25,
2662.87,2662.87,2662.78,2661.8,2650.59,2528.28,1652.38,331.834,32.5961,2.86973,0.25007,
518634,518352,515136,480859,272543,45603.8,4316.53,378.653,32.9857,2.87174,0.25,
260409,260338,259524,250527,179176,41946.4,4281.21,378.38,32.9836,2.87172,0.250001,
28.1101,28.1101,28.1101,28.11,28.1087,28.0948,27.9361,26.2332,15.4296,2.69246,0.256853,
42.486,42.486,42.486,42.4858,42.483,42.4508,42.0849,38.2936,18.8189,2.75057,0.254493,
287126,287040,286050,275159,191432,42584.7,4287.77,378.431,32.984,2.87173,0.250001,
211541,211494,210957,204973,154602,40441.6,4265.02,378.253,32.9827,2.87172,0.250001,
2889.57,2889.57,2889.46,2888.31,2875.12,2731.76,1736.92,335.101,32.6265,2.86989,0.250065,
4920.44,4920.42,4920.13,4916.78,4878.66,4479.69,2309.86,351.9,32.7746,2.87065,0.250038,
76974.4,76968.1,76896.9,76087.2,67878,30311.3,4119.84,377.078,32.974,2.87168,0.250002,
36784,36782.5,36766.2,36580.1,34570.1,21193.1,3892.27,375.075,32.959,2.8716,0.250005,
10117.5,10117.4,10116.2,10102,9942.38,8414.92,3043.62,365.284,32.8837,2.87121,0.250019,
25706.9,25706.2,25698.3,25607.2,24605.7,16978.2,3722.58,373.439,32.9467,2.87154,0.250007,
3627.44,3627.42,3627.26,3625.45,3604.68,3382.14,1978.81,343.175,32.6993,2.87026,0.250052,
19873.4,19873,19868.2,19813.7,19208.8,14221.2,3570.83,371.858,32.9347,2.87148,0.250009,
129119,129101,128901,126642,105421,36043.1,4210.83,377.823,32.9795,2.8717,0.250001,
15807.2,15806.9,15803.9,15769.4,15383.8,12010.4,3413.12,370.081,32.9211,2.87141,0.250012,
2360.5,2360.5,2360.43,2359.66,2350.85,2254.13,1530.74,326.633,32.5466,2.86947,0.250079,
7742.96,7742.89,7742.17,7733.89,7639.98,6704.8,2786.6,361.295,32.852,2.87105,0.250024,
1.45535e+07,1.43347e+07,1.22239e+07,4.54166e+06,552573,49829,4351.45,378.919,32.9876,2.87175,0.25,
31504,31502.9,31491,31354.3,29865.9,19326.9,3824.47,374.437,32.9542,2.87157,0.250006,
365881,365741,364136,346668,223507,43988.9,4301.59,378.538,32.9848,2.87173,0.250001,
1617.99,1617.98,1617.95,1617.59,1613.44,1567.3,1179.73,307.178,32.3482,2.86843,0.250116,
20161.6,20161.1,20156.2,20100.2,19477.9,14368.2,3580.03,371.957,32.9354,2.87148,0.250009,
62619.8,62615.7,62568.5,62031.4,56464.1,27801.7,4069.92,376.656,32.9709,2.87166,0.250003,
4363.36,4363.34,4363.11,4360.48,4330.47,4013.22,2179.27,348.725,32.7476,2.87051,0.250043,
2.6031e+07,2.53392e+07,1.94134e+07,5.26628e+06,561982,49904.4,4352.03,378.924,32.9877,2.87175,0.25,
93629,93619.8,93514.4,92319.8,80506,32594.4,4159.43,377.406,32.9764,2.87169,0.250002,
11652.1,11651.9,11650.3,11631.6,11420.4,9450.03,3169.16,367.025,32.8974,2.87128,0.250016,
13242.4,13242.2,13240.1,13215.9,12944,10469.7,3276.14,368.415,32.9082,2.87134,0.250014,
15411.9,15411.6,15408.8,15376,15009.2,11780.8,3394.32,369.859,32.9194,2.8714,0.250012,
735422,734856,728408,661711,322501,46817.3,4327.15,378.734,32.9863,2.87174,0.25,
7353.72,7353.67,7353.01,7345.54,7260.78,6410.97,2734.53,360.407,32.8448,2.87101,0.250026,
130602,130584,130379,128069,106408,36157.7,4212.39,377.836,32.9796,2.8717,0.250001,
315880,315775,314579,301456,203801,43167.4,4293.6,378.476,32.9844,2.87173,0.250001,
60730.1,60726.3,60681.9,60176.6,54923.1,27422.9,4061.7,376.586,32.9703,2.87166,0.250003,
8.69828e+06,8.61965e+06,7.80882e+06,3.75323e+06,538803,49714.5,4350.58,378.913,32.9876,2.87175,0.25,
29980,29979,29968.2,29844.4,28492.8,18742.4,3801.02,374.212,32.9525,2.87157,0.250006,
78345.1,78338.7,78264.8,77426.3,68941.7,30521.6,4123.7,377.11,32.9742,2.87168,0.250002,
663.331,663.33,663.325,663.264,662.567,654.659,575.726,241.395,31.4701,2.86367,0.250283,
7406.11,7406.05,7405.39,7397.81,7311.84,6450.74,2741.74,360.531,32.8458,2.87102,0.250025,
248390,248325,247585,239384,173403,41622,4277.81,378.353,32.9834,2.87172,0.250001,
4526.3,4526.28,4526.03,4523.2,4490.92,4150.64,2219.16,349.728,32.7562,2.87056,0.250041,
300404,300310,299227,287330,197245,42865.7,4290.6,378.453,32.9842,2.87173,0.250001,
2662.42,2662.42,2662.33,2661.35,2650.14,2527.87,1652.21,331.827,32.5961,2.86973,0.25007,
11172.8,11172.6,11171.1,11153.9,10959.6,9132.29,3132.61,366.531,32.8935,2.87126,0.250017,
87914.8,87906.7,87813.7,86759.5,76244.9,31873.2,4147.46,377.307,32.9757,2.87168,0.250002,
66258.5,66253.9,66201,65600.1,59405.8,28496.5,4084.49,376.78,32.9718,2.87166,0.250003,
38123.2,38121.7,38104.2,37904.3,35750.4,21630.9,3906.79,375.21,32.96,2.8716,0.250005,
1.31706e+07,1.29912e+07,1.12332e+07,4.39757e+06,550379,49811.1,4351.32,378.918,32.9876,2.87175,0.25,
2.30155e+07,2.24731e+07,1.76853e+07,5.13029e+06,560396,49891.8,4351.93,378.923,32.9877,2.87175,0.25,
3.89324e+06,3.87741e+06,3.70439e+06,2.44902e+06,500536,49366.2,4347.89,378.892,32.9874,2.87174,0.25,
1.45578e+06,1.45356e+06,1.42855e+06,1.19277e+06,411876,48340,4339.78,378.831,32.987,2.87174,0.25,
168161,168131,167791,163984,130078,38540.9,4242.95,378.079,32.9814,2.87171,0.250001,
1.06034,1.06034,1.06034,1.06034,1.06034,1.06034,1.06033,1.06017,1.05841,1.03852,0.854172,
94278.9,94269.5,94162.6,92951.5,80986,32672.8,4160.7,377.416,32.9765,2.87169,0.250002,
989176,988151,976527,860279,363380,47594.5,4333.69,378.784,32.9866,2.87174,0.25,
2.1274e+09,6.58433e+08,7.37184e+07,6.58147e+06,574227,49999.1,4352.74,378.929,32.9877,2.87175,0.25,
26774.5,26773.8,26765.1,26666.4,25582.1,17437.4,3744.2,373.655,32.9483,2.87155,0.250007,
78963.3,78956.7,78881.7,78030,69419.9,30615,4125.4,377.124,32.9743,2.87168,0.250002,
41848,41846.2,41825.1,41584.5,39006.2,22781.4,3942.75,375.538,32.9625,2.87162,0.250005,
523898,523611,520329,485381,273990,45644.1,4316.9,378.656,32.9857,2.87174,0.25,
6520.94,6520.9,6520.38,6514.51,6447.75,5768.71,2610.58,358.171,32.8267,2.87092,0.250029,
29415.7,29414.8,29404.4,29285.2,27982.7,18520.3,3791.8,374.122,32.9519,2.87156,0.250006,
26143.6,26142.9,26134.7,26040.5,25005.5,17167.6,3731.61,373.529,32.9474,2.87154,0.250007,
401186,401018,399090,378204,236205,44459.3,4306.04,378.573,32.9851,2.87173,0.25,
3.94104e+07,3.78463e+07,2.59949e+07,5.65465e+06,566131,49936.9,4352.27,378.925,32.9877,2.87175,0.25,
4658.89,4658.87,4658.61,4655.61,4621.42,4261.87,2250.56,350.497,32.7628,2.87059,0.25004,
23.7877,23.7877,23.7877,23.7876,23.7868,23.7769,23.6638,22.4383,14.069,2.66226,0.258139,
115861,115847,115685,113863,96413.1,34927.4,4195.18,377.697,32.9786,2.8717,0.250002,
14614.5,14614.2,14611.7,14582.2,14251.9,11309.2,3354.02,369.377,32.9157,2.87138,0.250013,
790620,789965,782519,706064,332687,47026.3,4328.93,378.748,32.9864,2.87174,0.25,
92033.2,92024.4,91922.5,90767.9,79323.4,32398.8,4156.23,377.379,32.9762,2.87169,0.250002,
30881,30880,30868.5,30737.3,29305.5,19090.7,3815.13,374.348,32.9536,2.87157,0.250006,
5352.32,5352.29,5351.94,5347.98,5302.91,4834.86,2400.78,353.937,32.7917,2.87074,0.250035,
896.709,896.708,896.699,896.588,895.313,880.928,743.676,266.577,31.8515,2.86576,0.250209,
999937,998889,987013,868406,364822,47619.2,4333.89,378.786,32.9866,2.87174,0.25,
103589,103578,103449,101989,87761.5,33723.1,4177.27,377.552,32.9775,2.87169,0.250002,
87399.9,87391.9,87300,86258,75857.3,31805.3,4146.3,377.298,32.9756,2.87168,0.250002,
33362.8,33361.6,33348.2,33195.1,31531.4,20010.9,3850.5,374.685,32.9561,2.87158,0.250006,
5978,5977.96,5977.53,5972.59,5916.43,5339.69,2519.01,356.398,32.8121,2.87085,0.250031,
7001.34,7001.29,7000.7,6993.92,6917.04,6141.49,2684.3,359.522,32.8377,2.87098,0.250027,
111290,111277,111128,109445,93227.2,34500.3,4188.95,377.647,32.9782,2.8717,0.250002,
156644,156619,156324,153014,123079,37902.2,4235.1,378.017,32.981,2.87171,0.250001,
80646.6,80639.8,80561.5,79673.4,70717.6,30864.7,4129.9,377.162,32.9746,2.87168,0.250002,
790.244,790.244,790.236,790.15,789.16,777.964,668.95,256.337,31.7044,2.86496,0.250237,
6.03249e+06,5.99456e+06,5.59083e+06,3.15218e+06,524447,49589.2,4349.62,378.905,32.9875,2.87174,0.25,
4785.83,4785.81,4785.53,4782.36,4746.29,4367.84,2279.76,351.196,32.7687,2.87062,0.250039,
11940.7,11940.5,11938.8,11919.1,11697.5,9638.97,3190.12,367.304,32.8996,2.8713,0.250016,
1.07872e+06,1.0775e+06,1.06369e+06,927217,374809,47785.4,4335.26,378.796,32.9867,2.87174,0.25,
111478,111465,111316,109627,93359,34518.4,4189.22,377.649,32.9782,2.8717,0.250002,
1.3021e+06,1.30032e+06,1.28027e+06,1.08759e+06,398566,48151.3,4338.25,378.819,32.9869,2.87174,0.25,
6315.99,6315.95,6315.47,6309.95,6247.3,5607.74,2577.11,357.535,32.8215,2.87089,0.25003,
46.1666,46.1666,46.1666,46.1663,46.163,46.125,45.6925,41.2498,19.4862,2.75985,0.254128,
5931.62,5931.58,5931.15,5926.29,5871,5302.66,2510.74,356.232,32.8108,2.87084,0.250032,
124831,124814,124627,122514,102545,35700.8,4206.12,377.785,32.9792,2.8717,0.250002,
4371.98,4371.96,4371.73,4369.09,4338.96,4020.51,2181.42,348.779,32.7481,2.87052,0.250043,
5068.03,5068,5067.69,5064.14,5023.71,4601.69,2341.87,352.633,32.7808,2.87069,0.250037,
250403,250337,249584,241252,174381,41678.1,4278.4,378.358,32.9835,2.87172,0.250001,
1100.56,1100.56,1100.54,1100.38,1098.46,1076.88,878.611,282.068,32.056,2.86687,0.25017,
96200.3,96190.6,96079.3,94818.6,82399.7,32900.5,4164.37,377.446,32.9767,2.87169,0.250002,
1018.78,1018.78,1018.76,1018.62,1016.98,998.454,825.707,276.396,31.9835,2.86648,0.250184,
55131.5,55128.3,55091.8,54675,50303.3,26220.6,4034.31,376.349,32.9686,2.87165,0.250003,
1.01443e+07,1.00375e+07,8.95472e+06,3.99921e+06,543602,49755,4350.89,378.915,32.9876,2.87175,0.25,
126359,126342,126150,123986,103574,35824.7,4207.84,377.799,32.9794,2.8717,0.250001,
4536.46,4536.44,4536.19,4533.34,4500.92,4159.18,2221.6,349.788,32.7567,2.87056,0.250041,
94024.5,94015.2,93908.9,92704.2,80798.2,32642.2,4160.21,377.412,32.9765,2.87169,0.250002,
22621.4,22620.9,22614.7,22544.1,21764.3,15575.1,3650.5,372.702,32.9411,2.87151,0.250008,
4.84139e+07,4.60746e+07,2.96294e+07,5.80967e+06,567647,49948.6,4352.36,378.926,32.9877,2.87175,0.25,
43706.4,43704.4,43681.4,43419,40615.9,23321.2,3958.6,375.681,32.9636,2.87162,0.250004,
22310.2,22309.7,22303.7,22235.1,21476.1,15427,3642.3,372.617,32.9405,2.8715,0.250008,
12863.3,12863.1,12861.1,12838.3,12581.5,10231.3,3252.43,368.114,32.9059,2.87133,0.250015,
979476,978471,967072,852932,362062,47571.8,4333.5,378.783,32.9866,2.87174,0.25,
17270.7,17270.4,17266.8,17225.7,16766.6,12836.9,3476.72,370.815,32.9267,2.87143,0.250011,
4.6751e+07,4.4566e+07,2.89981e+07,5.78498e+06,567411,49946.8,4352.35,378.926,32.9877,2.87175,0.25,
7.32113e+07,6.79912e+07,3.73773e+07,6.05581e+06,569911,49966.1,4352.5,378.927,32.9877,2.87175,0.25,
57282.6,57279.1,57239.6,56789.8,52088,26697.4,4045.42,376.445,32.9693,2.87165,0.250003,
107572,107560,107421,105848,90603.8,34134.6,4183.51,377.602,32.9779,2.8717,0.250002,
35473.5,35472.2,35457,35283.9,33410.1,20751.4,3877.12,374.935,32.958,2.87159,0.250005,
47550,47547.6,47520.4,47209.9,43914.6,24372.4,3987.79,375.941,32.9655,2.87163,0.250004,
9983.43,9983.33,9982.12,9968.36,9812.89,8321.97,3031.38,365.108,32.8823,2.87121,0.250019,
27200.4,27199.6,27190.7,27088.8,25970.6,17617,3752.41,373.736,32.9489,2.87155,0.250007,
44618.6,44616.5,44592.5,44319.1,41402.5,23578.4,3965.95,375.746,32.9641,2.87163,0.250004,
33122.1,33121,33107.8,32956.8,31316.3,19924,3847.28,374.654,32.9559,2.87158,0.250006,
609813,609424,604982,558248,295784,46211.3,4321.91,378.694,32.986,2.87174,0.25,
1.66785e+06,1.66494e+06,1.6322e+06,1.33148e+06,427245,48544.9,4341.43,378.843,32.9871,2.87174,0.25,
1.35035e+06,1.34844e+06,1.32689e+06,1.12105e+06,402974,48215,4338.77,378.823,32.9869,2.87174,0.25,
1.48584e+07,1.46304e+07,1.24383e+07,4.57094e+06,553004,49832.5,4351.48,378.919,32.9876,2.87175,0.25,
11741,11740.8,11739.2,11720.1,11505.8,9508.41,3175.69,367.112,32.8981,2.87129,0.250016,
642938,642505,637570,585881,303365,46392.4,4323.49,378.707,32.9861,2.87174,0.25,
32011.1,32010,31997.6,31856.6,30321.3,19516.6,3831.83,374.508,32.9548,2.87158,0.250006,
1445.01,1445.01,1444.98,1444.69,1441.39,1404.45,1085.05,300.37,32.2733,2.86803,0.25013,
1025.09,1025.09,1025.08,1024.93,1023.27,1004.52,829.85,276.858,31.9895,2.86651,0.250183,
64625.8,64621.4,64571.1,63999.3,58090,28190.2,4078.14,376.726,32.9714,2.87166,0.250003,
2383.83,2383.82,2383.75,2382.97,2373.98,2275.39,1540.51,327.075,32.5509,2.86949,0.250079,
1.76767e+07,1.7355e+07,1.43541e+07,4.80669e+06,556305,49859.2,4351.68,378.921,32.9876,2.87175,0.25,
1.45981e+06,1.45758e+06,1.43242e+06,1.19547e+06,412197,48344.4,4339.82,378.831,32.987,2.87174,0.25,
3.9928e+06,3.97615e+06,3.7944e+06,2.48804e+06,502146,49381.9,4348.01,378.893,32.9874,2.87174,0.25,
66767.8,66763.1,66709.5,66099.3,59814.9,28590.3,4086.41,376.796,32.9719,2.87167,0.250003,
86.6395,86.6395,86.6395,86.6384,86.6266,86.4914,84.9678,70.6682,24.0926,2.81102,0.252183,
170.85,170.849,170.849,170.845,170.799,170.271,164.433,117.971,27.7855,2.84063,0.251102,
44130.7,44128.7,44105.2,43837.7,40982.1,23441.5,3962.05,375.712,32.9638,2.87162,0.250004,
117891,117876,117709,115822,97814.5,35109.7,4197.8,377.718,32.9787,2.8717,0.250002,
45218.5,45216.3,45191.7,44910.9,41918.5,23744.9,3970.63,375.788,32.9644,2.87163,0.250004,
