6.03382e-23,8.37426e-23,1.19077e-22,1.52593e-22,1.7212e-22,2.75269e-22,2.59464e-22,2.21821e-22,3.81924e-22,4.12922e-22,4.43642e-22,5.22633e-22,4.71186e-22,4.21907e-22,6.92287e-22,5.04249e-22,4.68683e-22,4.95739e-22,4.46746e-22,4.70197e-22,4.61217e-22,5.8411e-22,3.91254e-22,3.84368e-22,5.84154e-22,2.91201e-22
3.18284e-21,3.26857e-21,4.26101e-21,3.52175e-21,5.4332e-21,3.74724e-21,5.78283e-21,6.09644e-21,5.12124e-21,6.54862e-21,5.62222e-21,7.00352e-21,7.47274e-21,4.97144e-21,9.00337e-21,8.45219e-21,7.20127e-21,7.26129e-21,7.56942e-21,7.27743e-21,5.76665e-21,5.70247e-21,6.98e-21,6.52834e-21,8.33971e-21,7.61122e-21
2.59282e-22,3.44709e-22,3.6594e-22,4.75933e-22,4.01123e-22,6.9788e-22,7.06481e-22,8.26822e-22,8.33393e-22,7.05902e-22,5.32378e-22,7.73313e-22,9.58398e-22,8.27478e-22,1.13252e-21,5.84267e-22,9.13434e-22,9.60092e-22,1.49008e-21,7.63213e-22,8.17603e-22,1.508e-21,1.28261e-21,1.33323e-21,1.59269e-21,1.7162e-21
3.32225e-22,3.52247e-22,3.76704e-22,3.94493e-22,4.06856e-22,4.21921e-22,4.41451e-22,4.52304e-22,4.64548e-22,4.7701e-22,4.87969e-22,4.97084e-22,5.06337e-22,5.14466e-22,5.23928e-22,5.29466e-22,5.33826e-22,5.38045e-22,5.42069e-22,5.43497e-22,5.48679e-22,5.47963e-22,5.47629e-22,5.48807e-22,5.49651e-22,5.45542e-22
1.78866e-21,2.35826e-21,3.07059e-21,4.79737e-21,4.21275e-21,4.88317e-21,4.3638e-21,4.70022e-21,4.9887e-21,5.98203e-21,4.75733e-21,8.50078e-21,5.85309e-21,7.34027e-21,6.86438e-21,5.88057e-21,4.99847e-21,7.69706e-21,4.98215e-21,5.04569e-21,5.09557e-21,5.39762e-21,3.80744e-21,3.71465e-21,5.3305e-21,3.69868e-21
4.29732e-24,2.22795e-24,2.30131e-24,2.78837e-24,2.51165e-24,2.22659e-24,2.62501e-24,3.07342e-24,2.05899e-24,3.26118e-24,2.7526e-24,2.31501e-24,4.36054e-24,5.34603e-24,4.47496e-24,6.05449e-24,5.28831e-24,5.40543e-24,6.0767e-24,8.36867e-24,6.75616e-24,7.40341e-24,8.16136e-24,8.5895e-24,1.19944e-23,1.04049e-23
1.0001e-21,9.87059e-22,9.60102e-22,9.3094e-22,9.18249e-22,1.12816e-21,1.12958e-21,1.14843e-21,1.94921e-21,1.22853e-21,1.29339e-21,1.90652e-21,2.03228e-21,2.10745e-21,1.92408e-21,1.97118e-21,2.09855e-21,2.11065e-21,2.174e-21,1.42086e-21,4.48144e-21,1.40577e-21,2.50633e-21,1.85912e-21,1.73509e-21,1.29566e-21
6.28271e-22,6.03066e-22,5.79709e-22,5.55365e-22,5.29465e-22,5.05219e-22,4.8029e-22,4.53634e-22,4.28942e-22,4.04872e-22,3.81763e-22,3.60686e-22,3.3581e-22,3.17179e-22,2.96385e-22,2.77182e-22,2.56558e-22,2.40948e-22,2.21401e-22,2.05874e-22,1.92365e-22,1.76445e-22,1.62535e-22,1.47627e-22,1.35139e-22,1.25075e-22
5.98573e-22,6.52652e-22,5.8033e-22,6.68785e-22,7.59666e-22,8.92968e-22,8.70437e-22,9.93399e-22,1.14419e-21,1.32353e-21,1.01313e-21,1.15508e-21,1.29729e-21,1.43339e-21,1.57471e-21,1.7403e-21,1.46919e-21,1.58578e-21,1.69598e-21,2.5156e-21,2.02576e-21,2.1873e-21,2.31968e-21,2.46258e-21,2.60648e-21,2.7668e-21
1.34064e-20,1.74371e-20,1.78672e-20,1.39933e-20,2.18967e-20,1.79794e-20,2.58943e-20,1.92972e-20,1.07353e-20,1.43466e-20,1.72753e-20,1.36147e-20,9.52776e-21,1.23868e-20,1.78304e-20,8.66768e-21,8.03843e-21,7.5971e-21,7.29517e-21,6.84811e-21,6.3925e-21,6.08559e-21,7.6088e-21,5.28644e-21,5.02398e-21,4.6372e-21
6.49172e-23,5.06403e-23,5.40159e-23,5.63422e-23,5.94077e-23,8.39937e-23,6.4881e-23,8.88468e-23,6.84276e-23,7.00904e-23,7.24158e-23,1.00907e-22,1.01522e-22,7.76772e-23,7.66791e-23,7.89121e-23,7.8301e-23,1.05393e-22,1.31547e-22,1.03789e-22,1.03646e-22,1.02295e-22,1.01297e-22,7.48956e-23,9.97674e-23,9.94065e-23
1.90457e-21,1.90205e-21,1.56006e-21,1.75155e-21,1.92033e-21,1.61346e-21,1.78254e-21,1.40484e-21,1.49441e-21,1.56636e-21,1.6383e-21,1.67846e-21,1.76847e-21,1.79357e-21,1.82778e-21,1.87919e-21,1.94102e-21,1.94805e-21,1.97646e-21,2.00876e-21,2.01831e-21,2.03235e-21,2.04432e-21,2.05285e-21,2.06237e-21,2.08357e-21
4.6953e-22,7.05333e-22,7.14374e-22,8.55789e-22,6.87733e-22,6.21406e-22,5.59608e-22,7.36116e-22,1.0685e-21,8.84974e-22,1.00363e-21,6.50319e-22,8.69999e-22,9.22984e-22,8.90014e-22,7.96534e-22,7.27793e-22,5.99568e-22,6.18068e-22,5.77075e-22,5.46734e-22,5.14745e-22,4.41581e-22,4.16e-22,3.929e-22,3.65764e-22
4.07074e-21,4.9183e-21,6.19302e-21,5.46606e-21,4.91146e-21,8.72282e-21,6.31162e-21,7.40477e-21,7.98106e-21,1.00436e-20,9.20889e-21,1.64039e-20,1.24635e-20,1.04936e-20,1.05213e-20,1.23911e-20,1.64834e-20,1.19926e-20,1.20518e-20,7.82771e-21,9.58255e-21,7.10667e-21,8.17495e-21,8.79937e-21,5.04989e-21,8.58678e-21
1.00848e-20,9.88328e-21,1.31935e-20,1.02178e-20,1.59795e-20,1.24668e-20,1.37188e-20,1.43642e-20,1.4849e-20,1.58592e-20,1.32391e-20,1.73571e-20,2.52197e-20,2.24285e-20,1.82394e-20,1.81561e-20,2.9858e-20,1.88693e-20,1.77147e-20,2.09122e-20,1.77272e-20,2.38466e-20,1.69103e-20,2.30207e-20,1.57394e-20,2.7864e-20
1.90068e-21,1.48746e-21,1.74961e-21,1.20344e-21,1.55149e-21,1.28911e-21,1.09206e-21,1.51583e-21,1.15742e-21,1.41921e-21,1.36361e-21,1.31225e-21,1.16527e-21,1.18901e-21,1.13788e-21,1.10059e-21,1.08537e-21,9.00767e-22,1.01286e-21,9.30928e-22,9.04696e-22,8.75124e-22,8.3059e-22,8.82866e-22,7.34866e-22,7.1654e-22
6.77682e-21,7.71722e-21,6.58756e-21,1.1357e-20,8.79061e-21,7.65598e-21,9.65322e-21,6.52632e-21,1.03546e-20,6.91045e-21,9.26963e-21,1.11351e-20,9.32714e-21,9.39873e-21,9.70358e-21,9.76461e-21,9.95535e-21,1.5357e-20,1.09654e-20,8.97899e-21,1.07668e-20,9.97502e-21,1.15329e-20,1.4475e-20,1.75711e-20,1.47566e-20
6.28271e-22,6.03066e-22,5.79709e-22,5.55365e-22,5.29465e-22,5.05219e-22,4.8029e-22,4.53634e-22,4.28942e-22,4.04872e-22,3.81763e-22,3.60686e-22,3.3581e-22,3.17179e-22,2.96385e-22,2.77182e-22,2.56558e-22,2.40948e-22,2.21401e-22,2.05874e-22,1.92365e-22,1.76445e-22,1.62535e-22,1.47627e-22,1.35139e-22,1.25075e-22
1.64068e-21,1.77162e-21,1.74833e-21,1.81818e-21,2.06028e-21,1.81706e-21,1.82462e-21,1.85274e-21,1.96694e-21,1.78561e-21,1.84368e-21,1.68351e-21,1.69551e-21,1.62033e-21,1.65906e-21,1.50516e-21,1.44801e-21,1.37163e-21,1.33759e-21,1.3136e-21,1.23742e-21,1.17515e-21,1.09564e-21,1.04878e-21,9.87824e-22,9.81905e-22
2.37029e-22,2.48025e-22,3.19338e-22,2.98865e-22,3.83746e-22,7.14809e-22,4.83265e-22,8.27012e-22,4.17502e-22,5.62634e-22,7.34569e-22,6.83021e-22,4.90005e-22,6.83299e-22,7.35112e-22,7.82609e-22,8.19353e-22,6.93067e-22,9.09944e-22,9.44634e-22,7.94532e-22,8.1318e-22,8.52195e-22,8.73781e-22,1.12213e-21,9.22229e-22
1.10527e-23,1.14617e-23,1.19068e-23,1.2313e-23,1.27253e-23,1.31248e-23,1.35154e-23,1.38834e-23,1.42372e-23,1.45823e-23,1.49195e-23,1.52259e-23,1.55227e-23,1.57945e-23,1.60279e-23,1.62734e-23,1.64759e-23,1.66471e-23,1.68015e-23,1.69221e-23,1.70138e-23,1.70992e-23,1.71346e-23,1.7171e-23,1.71028e-23,1.70782e-23
4.27791e-21,4.36815e-21,3.3336e-21,4.51361e-21,3.42351e-21,3.47251e-21,3.51628e-21,3.56845e-21,3.61932e-21,3.68797e-21,3.74489e-21,3.7514e-21,3.79585e-21,3.90484e-21,3.89265e-21,3.89175e-21,3.93293e-21,5.33192e-21,4.02212e-21,3.99461e-21,3.99944e-21,4.00795e-21,4.02461e-21,4.02623e-21,4.05298e-21,5.43301e-21
8.28624e-21,5.40112e-21,5.2084e-21,5.11915e-21,4.98096e-21,4.82352e-21,4.70127e-21,4.61235e-21,4.50185e-21,4.39459e-21,6.45332e-21,4.21124e-21,4.10463e-21,4.01009e-21,3.90846e-21,3.80402e-21,5.57862e-21,3.59715e-21,3.50352e-21,3.40179e-21,3.30098e-21,3.21774e-21,3.12335e-21,3.03446e-21,2.95572e-21,2.8754e-21
3.77719e-21,3.96136e-21,5.8146e-21,5.23732e-21,4.68783e-21,4.92378e-21,5.12094e-21,4.59163e-21,3.69839e-21,4.63545e-21,3.70568e-21,4.70767e-21,3.73005e-21,3.81169e-21,2.79879e-21,3.70824e-21,2.81206e-21,2.69959e-21,2.64341e-21,4.69113e-21,2.57423e-21,3.34609e-21,2.44613e-21,2.34555e-21,3.05689e-21,3.02101e-21
1.09154e-21,1.02671e-21,1.2528e-21,6.07957e-22,1.11329e-21,7.60883e-22,5.85102e-22,1.14111e-21,8.05932e-22,8.74762e-22,6.83892e-22,1.44231e-21,1.00474e-21,1.05509e-21,1.74199e-21,1.86909e-21,1.90598e-21,2.25027e-21,1.92362e-21,2.32579e-21,2.79111e-21,2.584e-21,1.91849e-21,3.58157e-21,2.38601e-21,2.47903e-21
2.59282e-22,3.44709e-22,3.6594e-22,4.75933e-22,4.01123e-22,6.9788e-22,7.06481e-22,8.26822e-22,8.33393e-22,7.05902e-22,5.32378e-22,7.73313e-22,9.58398e-22,8.27478e-22,1.13252e-21,5.84267e-22,9.13434e-22,9.60092e-22,1.49008e-21,7.63213e-22,8.17603e-22,1.508e-21,1.28261e-21,1.33323e-21,1.59269e-21,1.7162e-21
4.42397e-21,3.01731e-21,2.32616e-21,4.21511e-21,2.70737e-21,2.09739e-21,2.63749e-21,1.43786e-21,1.85812e-21,2.24792e-21,2.15521e-21,2.93328e-21,1.92592e-21,1.85165e-21,1.40238e-21,1.33412e-21,1.26685e-21,1.81045e-21,1.72349e-21,1.6418e-21,1.01866e-21,9.70475e-22,6.81995e-22,8.71981e-22,8.14389e-22,1.38541e-21
1.72842e-20,1.85376e-20,2.70377e-20,3.22992e-20,2.83641e-20,2.98908e-20,2.06733e-20,2.14068e-20,2.06585e-20,2.5324e-20,2.5203e-20,1.58314e-20,1.98211e-20,1.9413e-20,2.66557e-20,1.42748e-20,2.05095e-20,1.29244e-20,1.50912e-20,1.15054e-20,1.09732e-20,7.73699e-21,1.72582e-20,1.14545e-20,8.49788e-21,7.85486e-21
4.6953e-22,7.05333e-22,7.14374e-22,8.55789e-22,6.87733e-22,6.21406e-22,5.59608e-22,7.36116e-22,1.0685e-21,8.84974e-22,1.00363e-21,6.50319e-22,8.69999e-22,9.22984e-22,8.90014e-22,7.96534e-22,7.27793e-22,5.99568e-22,6.18068e-22,5.77075e-22,5.46734e-22,5.14745e-22,4.41581e-22,4.16e-22,3.929e-22,3.65764e-22
9.98808e-21,1.02927e-20,1.11113e-20,8.87161e-21,1.15363e-20,8.3005e-21,1.17286e-20,1.11628e-20,7.92088e-21,7.61073e-21,1.02998e-20,8.07577e-21,9.28208e-21,8.80983e-21,7.08447e-21,8.06802e-21,7.28105e-21,6.84038e-21,6.6885e-21,5.94954e-21,5.41308e-21,5.35184e-21,4.5066e-21,4.26602e-21,3.70605e-21,3.34536e-21
1.93197e-19,1.32887e-19,1.83297e-19,1.2803e-19,1.2755e-19,1.68912e-19,1.46279e-19,1.31793e-19,1.17482e-19,1.04653e-19,9.22579e-20,8.32085e-20,6.61758e-20,6.31032e-20,6.54869e-20,5.69338e-20,3.91632e-20,3.23219e-20,2.31534e-20,3.27093e-20,2.36908e-20,2.68715e-20,1.78256e-20,3.93413e-20,1.51252e-20,2.084e-20
1.43429e-23,7.8976e-24,1.53757e-23,1.93395e-23,2.67797e-23,2.86545e-23,2.15688e-23,3.20474e-23,3.58524e-23,5.14191e-23,2.22807e-23,5.82228e-23,5.29554e-23,3.36965e-23,6.00005e-23,3.8909e-23,3.23885e-23,8.2917e-23,6.98505e-23,4.16098e-23,4.80966e-23,5.51844e-23,1.36115e-22,1.21626e-22,1.18081e-22,1.22554e-22
3.64805e-23,4.55897e-23,5.46774e-23,3.84978e-23,3.96049e-23,5.65778e-23,3.97385e-23,4.88982e-23,4.7579e-23,4.75967e-23,5.49257e-23,3.91035e-23,4.52696e-23,4.42831e-23,3.57403e-23,3.47701e-23,4.13735e-23,3.34163e-23,3.24011e-23,3.84716e-23,3.11469e-23,4.09709e-23,3.3923e-23,2.75896e-23,3.24059e-23,2.99422e-23
9.21842e-21,7.69957e-21,1.30286e-20,1.66578e-20,2.11546e-20,2.24106e-20,3.53989e-20,3.18399e-20,5.02355e-20,4.58376e-20,3.44364e-20,3.59303e-20,5.37195e-20,3.56213e-20,4.87476e-20,6.60569e-20,4.29564e-20,3.65822e-20,4.05133e-20,5.67049e-20,3.556e-20,3.82488e-20,5.54917e-20,5.94691e-20,4.72499e-20,6.6906e-20
3.22822e-21,1.97569e-21,1.81069e-21,2.14908e-21,2.01518e-21,2.28304e-21,1.79704e-21,1.70532e-21,1.63849e-21,2.56547e-21,2.15051e-21,2.12512e-21,1.98249e-21,1.69004e-21,1.95241e-21,1.95426e-21,2.22311e-21,2.0318e-21,1.72789e-21,2.78816e-21,2.23543e-21,2.59885e-21,3.11418e-21,2.57527e-21,2.36442e-21,2.90817e-21
1.90068e-21,1.48746e-21,1.74961e-21,1.20344e-21,1.55149e-21,1.28911e-21,1.09206e-21,1.51583e-21,1.15742e-21,1.41921e-21,1.36361e-21,1.31225e-21,1.16527e-21,1.18901e-21,1.13788e-21,1.10059e-21,1.08537e-21,9.00767e-22,1.01286e-21,9.30928e-22,9.04696e-22,8.75124e-22,8.3059e-22,8.82866e-22,7.34866e-22,7.1654e-22
6.06739e-22,8.15555e-22,7.97045e-22,8.21133e-22,8.48308e-22,6.66011e-22,8.93775e-22,6.74447e-22,6.60565e-22,6.34731e-22,6.21201e-22,5.94782e-22,4.29302e-22,4.09903e-22,5.16998e-22,3.69292e-22,3.45401e-22,4.40599e-22,4.12779e-22,2.91525e-22,2.708e-22,3.37237e-22,2.35222e-22,2.95211e-22,2.04035e-22,3.21449e-22
5.47704e-21,5.19968e-21,6.45291e-21,4.55615e-21,5.76356e-21,6.91732e-21,3.87703e-21,4.78904e-21,3.38932e-21,3.18101e-21,3.02554e-21,3.82831e-21,4.4761e-21,3.36798e-21,2.39695e-21,3.02943e-21,2.20176e-21,2.07183e-21,2.60275e-21,2.48493e-21,1.74323e-21,1.65268e-21,2.08541e-21,2.46549e-21,1.86719e-21,1.8074e-21
7.71161e-21,7.99458e-21,9.62476e-21,1.14992e-20,1.15712e-20,9.14737e-21,1.21124e-20,1.23888e-20,9.32761e-21,9.45628e-21,9.3634e-21,1.2668e-20,9.72859e-21,7.90365e-21,1.09218e-20,7.71581e-21,1.08496e-20,7.52992e-21,7.40099e-21,7.22582e-21,1.17287e-20,8.41267e-21,6.80035e-21,8.23108e-21,8.0734e-21,7.94184e-21
6.51775e-22,8.16398e-22,9.75611e-22,1.01063e-21,1.33845e-21,1.45354e-21,1.66819e-21,1.95583e-21,2.4847e-21,3.09943e-21,3.39896e-21,4.32858e-21,5.17178e-21,6.34823e-21,7.852e-21,9.67167e-21,1.15953e-20,1.48088e-20,1.01088e-20,1.25367e-20,1.22333e-20,2.53105e-20,2.42611e-20,2.0707e-20,1.68543e-20,2.17641e-20
4.29659e-21,6.35635e-21,7.50776e-21,7.37918e-21,7.0874e-21,6.91245e-21,8.05701e-21,7.04678e-21,7.55566e-21,8.22835e-21,6.46009e-21,5.28963e-21,6.39481e-21,5.25168e-21,6.43364e-21,4.00049e-21,3.98778e-21,2.77213e-21,2.62437e-21,3.36917e-21,3.16362e-21,2.26318e-21,2.09894e-21,2.00823e-21,2.59502e-21,1.89235e-21
2.83468e-21,2.90763e-21,2.91093e-21,2.86678e-21,2.72563e-21,2.58378e-21,2.37943e-21,2.249e-21,2.31354e-21,2.11429e-21,2.1579e-21,2.07866e-21,2.02204e-21,2.41673e-21,2.17519e-21,2.45611e-21,2.53098e-21,2.8264e-21,3.09323e-21,3.74204e-21,4.03161e-21,4.61529e-21,4.96698e-21,5.38599e-21,5.9946e-21,6.48499e-21
2.22955e-21,2.14806e-21,2.06072e-21,1.98811e-21,1.92968e-21,1.84384e-21,1.32293e-21,1.2818e-21,1.23708e-21,1.59845e-21,1.13173e-21,1.45384e-21,1.37863e-21,1.33356e-21,1.27849e-21,9.10726e-22,1.17038e-21,1.14188e-21,7.937e-22,7.69066e-22,7.30332e-22,9.25447e-22,8.8415e-22,6.15771e-22,6.06306e-22,7.59744e-22
8.44478e-22,6.92376e-22,7.00018e-22,2.34125e-20,1.0266e-21,1.02983e-21,7.91051e-22,4.10035e-19,7.41632e-21,1.75051e-21,1.11149e-21,2.2077e-21,9.62329e-22,2.95622e-21,1.11138e-21,1.20026e-21,1.10042e-21,1.25205e-21,1.55229e-21,8.55652e-22,1.15939e-21,1.06906e-21,8.77065e-22,1.26251e-21,9.47375e-22,1.17855e-21
7.87405e-27,9.2334e-27,6.3731e-27,1.99413e-26,1.14487e-26,1.16202e-26,1.29843e-26,1.43454e-26,1.86631e-26,1.91734e-26,2.08292e-26,2.6378e-26,2.35073e-26,2.913e-26,3.13446e-26,3.72941e-26,3.98974e-26,4.43711e-26,4.67829e-26,6.65303e-26,6.68247e-26,1.01693e-25,1.45674e-25,1.31979e-25,1.57553e-25,1.76877e-25
2.43714e-22,3.35525e-22,4.40016e-22,5.93271e-22,6.98219e-22,1.03564e-21,8.5446e-22,9.79161e-22,1.10544e-21,1.33384e-21,1.30784e-21,2.3802e-21,2.67552e-21,2.41321e-21,2.21944e-21,2.16401e-21,1.67629e-21,2.10001e-21,1.88918e-21,1.64984e-21,1.66802e-21,2.8271e-21,1.81213e-21,1.44879e-21,2.1918e-21,1.81305e-21
7.07073e-21,8.9106e-21,8.66154e-21,8.82437e-21,1.08555e-20,9.4024e-21,1.09067e-20,1.49944e-20,1.4583e-20,1.1942e-20,1.43895e-20,1.49718e-20,1.11772e-20,1.30374e-20,1.49181e-20,9.12132e-21,8.81269e-21,8.70164e-21,8.517e-21,8.07817e-21,7.91323e-21,7.28923e-21,5.53047e-21,6.60069e-21,5.10784e-21,4.75142e-21
6.89339e-21,7.0157e-21,6.82508e-21,5.7391e-21,3.99179e-21,5.60489e-21,3.74537e-21,4.42397e-21,4.53109e-21,3.14521e-21,3.51207e-21,3.18367e-21,2.34897e-21,2.35803e-21,2.10789e-21,1.83409e-21,1.70489e-21,1.42161e-21,1.27263e-21,1.09215e-21,1.00382e-21,8.66302e-22,8.05153e-22,7.16612e-22,6.18784e-22,6.37558e-22
2.59282e-22,3.44709e-22,3.6594e-22,4.75933e-22,4.01123e-22,6.9788e-22,7.06481e-22,8.26822e-22,8.33393e-22,7.05902e-22,5.32378e-22,7.73313e-22,9.58398e-22,8.27478e-22,1.13252e-21,5.84267e-22,9.13434e-22,9.60092e-22,1.49008e-21,7.63213e-22,8.17603e-22,1.508e-21,1.28261e-21,1.33323e-21,1.59269e-21,1.7162e-21
6.03382e-23,8.37426e-23,1.19077e-22,1.52593e-22,1.7212e-22,2.75269e-22,2.59464e-22,2.21821e-22,3.81924e-22,4.12922e-22,4.43642e-22,5.22633e-22,4.71186e-22,4.21907e-22,6.92287e-22,5.04249e-22,4.68683e-22,4.95739e-22,4.46746e-22,4.70197e-22,4.61217e-22,5.8411e-22,3.91254e-22,3.84368e-22,5.84154e-22,2.91201e-22
5.84329e-21,6.87707e-21,5.37066e-21,1.17004e-20,1.08041e-20,8.7191e-21,1.05201e-20,1.57746e-20,2.0948e-20,1.19305e-20,2.16368e-20,1.50719e-20,1.58439e-20,2.527e-20,1.79484e-20,2.42296e-20,2.43832e-20,1.89016e-20,2.20629e-20,2.52979e-20,2.54372e-20,1.86717e-20,1.8686e-20,2.44799e-20,2.08776e-20,1.48391e-20
3.64805e-23,4.55897e-23,5.46774e-23,3.84978e-23,3.96049e-23,5.65778e-23,3.97385e-23,4.88982e-23,4.7579e-23,4.75967e-23,5.49257e-23,3.91035e-23,4.52696e-23,4.42831e-23,3.57403e-23,3.47701e-23,4.13735e-23,3.34163e-23,3.24011e-23,3.84716e-23,3.11469e-23,4.09709e-23,3.3923e-23,2.75896e-23,3.24059e-23,2.99422e-23
1.3407e-21,2.65491e-21,2.63276e-21,2.73888e-21,1.50409e-21,1.09305e-21,1.45339e-21,1.40248e-21,1.36073e-21,9.84401e-22,1.5145e-21,1.22572e-21,8.55432e-22,1.12671e-21,1.04318e-21,7.44178e-22,6.87737e-22,6.42086e-22,6.14077e-22,5.90422e-22,7.54796e-22,5.21519e-22,6.81529e-22,6.38507e-22,4.49275e-22,5.71378e-22
4.63584e-21,4.84605e-21,6.78123e-21,6.32336e-21,8.4739e-21,6.14146e-21,1.03006e-20,6.97234e-21,9.01977e-21,1.11586e-20,7.32136e-21,7.47621e-21,7.73302e-21,6.38191e-21,6.98727e-21,6.42441e-21,4.77943e-21,4.66652e-21,6.47724e-21,4.67217e-21,6.08949e-21,5.99602e-21,4.32181e-21,4.26691e-21,4.1564e-21,4.09408e-21
6.92135e-27,2.53559e-26,1.50101e-26,7.01113e-27,4.21638e-27,1.39116e-26,1.10379e-26,2.49247e-26,4.44226e-26,2.31235e-26,1.70176e-26,3.13608e-26,3.09415e-24,2.08174e-26,3.2394e-26,1.45122e-26,2.99772e-26,3.53741e-26,1.49829e-26,4.84383e-26,5.62779e-26,5.90906e-26,4.30113e-26,1.68612e-25,4.02883e-26,6.97347e-26
3.00021e-22,3.68081e-22,3.79091e-22,2.10527e-22,2.09788e-22,2.27576e-22,2.18836e-22,1.61313e-22,1.58559e-22,1.56947e-22,2.08161e-22,1.54036e-22,1.98308e-22,1.95257e-22,1.89155e-22,1.38577e-22,1.35255e-22,1.30846e-22,1.68777e-22,1.63361e-22,1.19181e-22,1.13155e-22,1.47666e-22,1.06188e-22,1.02015e-22,9.79528e-23
1.42264e-23,1.93256e-23,3.32918e-23,4.46235e-23,4.65646e-23,6.57414e-23,9.1396e-23,1.16568e-22,1.58948e-22,1.85004e-22,2.07728e-22,2.18469e-22,2.5556e-22,3.00209e-22,3.41577e-22,4.13514e-22,6.91697e-22,5.01398e-22,4.97424e-22,4.86772e-22,5.17543e-22,5.30894e-22,5.25389e-22,5.40016e-22,5.39143e-22,5.32483e-22
4.56269e-22,6.31891e-22,5.89808e-22,5.39221e-22,5.96785e-22,4.82616e-22,6.93201e-22,5.58003e-22,7.93083e-22,6.26135e-22,6.58999e-22,6.94455e-22,7.05768e-22,7.23531e-22,7.37291e-22,7.49146e-22,7.59249e-22,7.67442e-22,7.78958e-22,1.03688e-21,1.03447e-21,7.71348e-22,7.62756e-22,7.62198e-22,7.60288e-22,1.29379e-21
